"","Unit","Female","Infant","Date.birth","Date.nextbirth","IBI","Date.takeover","Dataset","Month","Time1","Time2","Birth","Takeover.fix","Takeover.timevarying","Sex.infant","Parity","Avg.temperature","Cumulative.rainfall","Season","Rainfall.cat","Temperature.cat"
"3051","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",7,6,7,0,0,0,"M","multi",7.78387096774194,1282.3,"ColdWet","Wet","Cold"
"3034","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",8,7,8,0,0,0,"M","multi",9.13225806451613,1298.8,"ColdWet","Wet","Cold"
"3059","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",9,8,9,0,0,0,"M","multi",7.44,888.6,"ColdDry","Dry","Cold"
"3046","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",10,9,10,0,0,0,"M","multi",7.38709677419355,362,"ColdDry","Dry","Cold"
"3037","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",11,10,11,0,0,0,"M","multi",6.81,116.5,"ColdDry","Dry","Cold"
"3026","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",12,11,12,0,0,0,"M","multi",6.87741935483871,86.5,"ColdDry","Dry","Cold"
"3021","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",13,12,13,0,0,0,"M","multi",8.9258064516129,7.7,"HotDry","Dry","Hot"
"3044","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",14,13,14,0,0,0,"M","multi",9.38214285714286,16.2,"HotDry","Dry","Hot"
"3033","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",15,14,15,0,0,0,"M","multi",9.3,51.4,"HotDry","Dry","Hot"
"3036","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",16,15,16,0,0,0,"M","multi",9.78,131.7,"HotDry","Dry","Hot"
"3045","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",17,16,17,0,0,0,"M","multi",9.0258064516129,356.1,"ColdWet","Wet","Cold"
"3027","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",18,17,18,0,0,0,"M","multi",8.03666666666667,1417.9,"ColdWet","Wet","Cold"
"3049","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",19,18,19,0,0,0,"M","multi",7.93225806451613,1845.3,"ColdWet","Wet","Cold"
"3055","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",20,19,20,0,0,0,"M","multi",7.85483870967742,1899.9,"ColdWet","Wet","Cold"
"3056","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",21,20,21,0,0,0,"M","multi",7.41666666666667,953.8,"ColdDry","Dry","Cold"
"3063","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",22,21,22,0,0,0,"M","multi",7.01290322580645,480.1,"ColdDry","Dry","Cold"
"3030","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",23,22,23,0,0,0,"M","multi",5.97666666666667,198.4,"ColdDry","Dry","Cold"
"3023","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",24,23,24,0,0,0,"M","multi",6.92258064516129,47.5,"ColdDry","Dry","Cold"
"3029","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",25,24,25,0,0,0,"M","multi",7.38387096774194,13.5,"HotDry","Dry","Hot"
"3067","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",26,25,26,0,0,0,"M","multi",8.25714285714286,87.4,"HotDry","Dry","Hot"
"3072","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",27,26,27,0,0,0,"M","multi",9.16774193548387,113.9,"HotDry","Dry","Hot"
"3024","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",28,27,28,0,0,0,"M","multi",9.28,454.4,"HotDry","Dry","Hot"
"3053","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",29,28,29,0,0,0,"M","multi",8.81290322580645,696,"ColdWet","Wet","Cold"
"3022","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",30,29,30,0,0,0,"M","multi",7.87333333333333,1098.5,"ColdWet","Wet","Cold"
"3041","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",31,30,31,0,0,0,"M","multi",7.9741935483871,1074,"ColdWet","Wet","Cold"
"3035","V","F240","M56",2012-02-24,2014-10-03,31.2131147540984,NA,"conservative",32,31,32,1,0,0,"M","multi",8.44838709677419,1179.5,"ColdWet","Wet","Cold"
"1773","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",1,0,1,0,1,0,"M","multi",6.17741935483871,121,"ColdDry","Dry","Cold"
"1754","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",2,1,2,0,1,0,"M","multi",7.26774193548387,29,"HotDry","Dry","Hot"
"1763","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",3,2,3,0,1,0,"M","multi",8.87857142857143,1.7,"HotDry","Dry","Hot"
"1792","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",4,3,4,0,1,0,"M","multi",9.17096774193548,39.3,"HotDry","Dry","Hot"
"1758","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",5,4,5,0,1,0,"M","multi",10.3333333333333,47.2,"HotDry","Dry","Hot"
"1767","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",6,5,6,0,1,0,"M","multi",10.0806451612903,72.5,"ColdWet","Wet","Cold"
"1755","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",7,6,7,0,1,0,"M","multi",10.5866666666667,377.5,"ColdWet","Wet","Cold"
"1765","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",8,7,8,0,1,0,"M","multi",8.41612903225806,690.3,"ColdWet","Wet","Cold"
"1775","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",9,8,9,0,1,0,"M","multi",8.61935483870968,959.7,"ColdWet","Wet","Cold"
"1766","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",10,9,10,0,1,0,"M","multi",8.30333333333333,693.8,"ColdDry","Dry","Cold"
"1791","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",11,10,11,0,1,0,"M","multi",7.33225806451613,449.4,"ColdDry","Dry","Cold"
"1781","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",12,11,12,0,1,0,"M","multi",7.17666666666667,173.6,"ColdDry","Dry","Cold"
"1770","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",13,12,13,0,1,1,"M","multi",6.27741935483871,96.3,"ColdDry","Dry","Cold"
"1769","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",14,13,14,0,1,1,"M","multi",7.42903225806452,48.7,"HotDry","Dry","Hot"
"1760","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",15,14,15,0,1,1,"M","multi",8.14285714285714,28.7,"HotDry","Dry","Hot"
"1774","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",16,15,16,0,1,1,"M","multi",9.33548387096774,105.2,"HotDry","Dry","Hot"
"1768","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",17,16,17,0,1,1,"M","multi",9.4,178.9,"HotDry","Dry","Hot"
"1757","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",18,17,18,0,1,1,"M","multi",9.42903225806452,396.5,"ColdWet","Wet","Cold"
"1787","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",19,18,19,0,1,1,"M","multi",8.89333333333333,687.45,"ColdWet","Wet","Cold"
"1759","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",20,19,20,0,1,1,"M","multi",7.87741935483871,1401.2,"ColdWet","Wet","Cold"
"1761","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",21,20,21,0,1,1,"M","multi",8.09677419354839,1641.7,"ColdWet","Wet","Cold"
"1764","M","F148","M58",2009-01-08,2010-10-18,21.2459016393443,"2010-01-31","conservative",22,21,22,1,1,1,"M","multi",8.27,1473.32,"ColdDry","Dry","Cold"
"1138","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",1,0,1,0,0,0,"M","multi",8.10666666666667,996.6,"ColdWet","Wet","Cold"
"1142","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",2,1,2,0,0,0,"M","multi",7.89677419354839,1741.6,"ColdWet","Wet","Cold"
"1134","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",3,2,3,0,0,0,"M","multi",8.04193548387097,1906,"ColdWet","Wet","Cold"
"1128","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",4,3,4,0,0,0,"M","multi",7.50333333333333,1380.7,"ColdDry","Dry","Cold"
"1145","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",5,4,5,0,0,0,"M","multi",7.09032258064516,612.6,"ColdDry","Dry","Cold"
"1149","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",6,5,6,0,0,0,"M","multi",6.35666666666667,309.6,"ColdDry","Dry","Cold"
"1124","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",7,6,7,0,0,0,"M","multi",6.53870967741936,71.6,"ColdDry","Dry","Cold"
"1144","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",8,7,8,0,0,0,"M","multi",7.35161290322581,38.7,"HotDry","Dry","Hot"
"1130","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",9,8,9,0,0,0,"M","multi",7.89285714285714,80.2,"HotDry","Dry","Hot"
"1137","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",10,9,10,0,0,0,"M","multi",8.86129032258065,90.9,"HotDry","Dry","Hot"
"1146","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",11,10,11,0,0,0,"M","multi",9.41,304.4,"HotDry","Dry","Hot"
"1133","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",12,11,12,0,0,0,"M","multi",9,528.7,"ColdWet","Wet","Cold"
"1148","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",13,12,13,0,0,0,"M","multi",7.98333333333333,1017.5,"ColdWet","Wet","Cold"
"1141","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",14,13,14,0,0,0,"M","multi",7.93870967741935,1131,"ColdWet","Wet","Cold"
"1123","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",15,14,15,0,0,0,"M","multi",8.51290322580645,1283.5,"ColdWet","Wet","Cold"
"1126","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",16,15,16,0,0,0,"M","multi",7.89333333333333,916.3,"ColdDry","Dry","Cold"
"1125","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",17,16,17,0,0,0,"M","multi",6.95483870967742,627.8,"ColdDry","Dry","Cold"
"1129","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",18,17,18,0,0,0,"M","multi",6.64666666666667,189.3,"ColdDry","Dry","Cold"
"1131","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",19,18,19,0,0,0,"M","multi",6.19354838709677,57,"ColdDry","Dry","Cold"
"1143","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",20,19,20,0,0,0,"M","multi",8.0258064516129,18.5,"HotDry","Dry","Hot"
"1136","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",21,20,21,0,0,0,"M","multi",9.37857142857143,3.5,"HotDry","Dry","Hot"
"1139","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",22,21,22,0,0,0,"M","multi",9.84193548387097,59.6,"HotDry","Dry","Hot"
"1150","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",23,22,23,0,0,0,"M","multi",9.68666666666667,205.9,"HotDry","Dry","Hot"
"1127","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",24,23,24,0,0,0,"M","multi",9.9258064516129,333.7,"ColdWet","Wet","Cold"
"1140","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",25,24,25,0,0,0,"M","multi",9.14333333333333,492.8,"ColdWet","Wet","Cold"
"1135","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",26,25,26,0,0,0,"M","multi",10.1064516129032,617.7,"ColdWet","Wet","Cold"
"1147","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",27,26,27,0,0,0,"M","multi",10.5967741935484,835.1,"ColdWet","Wet","Cold"
"1132","G","F91","M60",2013-07-14,2015-10-15,26.983606557377,NA,"conservative",28,27,28,1,0,0,"M","multi",11.96,749.5,"ColdDry","Dry","Cold"
"1203","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",1,0,1,0,0,0,"M","multi",8.48,894.1,"ColdDry","Dry","Cold"
"1194","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",2,1,2,0,0,0,"M","multi",7.56774193548387,517.4,"ColdDry","Dry","Cold"
"1186","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",3,2,3,0,0,0,"M","multi",7.08666666666667,198.7,"ColdDry","Dry","Cold"
"1206","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",4,3,4,0,0,0,"M","multi",6.37096774193548,97.5,"ColdDry","Dry","Cold"
"1205","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",5,4,5,0,0,0,"M","multi",7.05161290322581,48.7,"HotDry","Dry","Hot"
"1202","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",6,5,6,0,0,0,"M","multi",8.33928571428572,30.3,"HotDry","Dry","Hot"
"1187","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",7,6,7,0,0,0,"M","multi",9.05483870967742,89.2,"HotDry","Dry","Hot"
"1207","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",8,7,8,0,0,0,"M","multi",9.56333333333333,145.2,"HotDry","Dry","Hot"
"1185","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",9,8,9,0,0,0,"M","multi",9.25161290322581,327.2,"ColdWet","Wet","Cold"
"1204","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",10,9,10,0,0,0,"M","multi",8.96,626.55,"ColdWet","Wet","Cold"
"1195","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",11,10,11,0,0,0,"M","multi",8.10967741935484,1345.35,"ColdWet","Wet","Cold"
"1190","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",12,11,12,0,0,0,"M","multi",8.00967741935484,1675.1,"ColdWet","Wet","Cold"
"1196","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",13,12,13,0,0,0,"M","multi",8.49333333333333,1510.9,"ColdDry","Dry","Cold"
"1208","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",14,13,14,0,0,0,"M","multi",7.90322580645161,866.02,"ColdDry","Dry","Cold"
"1184","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",15,14,15,0,0,0,"M","multi",7.32,354.27,"ColdDry","Dry","Cold"
"1199","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",16,15,16,0,0,0,"M","multi",6.11935483870968,158.62,"ColdDry","Dry","Cold"
"1191","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",17,16,17,0,0,0,"M","multi",6.83548387096774,0,"HotDry","Dry","Hot"
"1193","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",18,17,18,0,0,0,"M","multi",8.475,0,"HotDry","Dry","Hot"
"1200","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",19,18,19,0,0,0,"M","multi",8.61612903225806,0,"HotDry","Dry","Hot"
"1192","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",20,19,20,0,0,0,"M","multi",8.58333333333333,140.4,"HotDry","Dry","Hot"
"1197","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",21,20,21,0,0,0,"M","multi",8.29354838709677,437.1,"ColdWet","Wet","Cold"
"1198","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",22,21,22,0,0,0,"M","multi",8.44,764.1,"ColdWet","Wet","Cold"
"1201","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",23,22,23,0,0,0,"M","multi",7.91612903225806,1378,"ColdWet","Wet","Cold"
"1188","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",24,23,24,0,0,0,"M","multi",7.84516129032258,1515.7,"ColdWet","Wet","Cold"
"1189","H1","F99","M61",2009-10-01,2011-10-24,24.6885245901639,NA,"conservative",25,24,25,1,0,0,"M","multi",7.6,1544.4,"ColdDry","Dry","Cold"
"1062","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",1,0,1,0,0,0,"M","multi",8.27,1473.32,"ColdDry","Dry","Cold"
"1074","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",2,1,2,0,0,0,"M","multi",8.03225806451613,776.47,"ColdDry","Dry","Cold"
"1067","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",3,2,3,0,0,0,"M","multi",6.91666666666667,318.37,"ColdDry","Dry","Cold"
"1088","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",4,3,4,0,0,0,"M","multi",6.53225806451613,119.3,"ColdDry","Dry","Cold"
"1086","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",5,4,5,0,0,0,"M","multi",6.81935483870968,0,"HotDry","Dry","Hot"
"1063","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",6,5,6,0,0,0,"M","multi",8.73214285714286,0,"HotDry","Dry","Hot"
"1078","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",7,6,7,0,0,0,"M","multi",8.60322580645161,7.2,"HotDry","Dry","Hot"
"1065","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",8,7,8,0,0,0,"M","multi",8.35,185.4,"HotDry","Dry","Hot"
"1071","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",9,8,9,0,0,0,"M","multi",8.67096774193548,466.2,"ColdWet","Wet","Cold"
"1059","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",10,9,10,0,0,0,"M","multi",8.03333333333333,858.8,"ColdWet","Wet","Cold"
"1080","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",11,10,11,0,0,0,"M","multi",7.93870967741935,1492.3,"ColdWet","Wet","Cold"
"1072","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",12,11,12,0,0,0,"M","multi",7.76774193548387,1647.1,"ColdWet","Wet","Cold"
"1060","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",13,12,13,0,0,0,"M","multi",7.66,1444.9,"ColdDry","Dry","Cold"
"1087","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",14,13,14,0,0,0,"M","multi",7.05161290322581,689.2,"ColdDry","Dry","Cold"
"1075","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",15,14,15,0,0,0,"M","multi",6.19666666666667,262.3,"ColdDry","Dry","Cold"
"1083","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",16,15,16,0,0,0,"M","multi",6.26774193548387,64.7,"ColdDry","Dry","Cold"
"1089","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",17,16,17,0,0,0,"M","multi",7.4258064516129,10.3,"HotDry","Dry","Hot"
"1085","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",18,17,18,0,0,0,"M","multi",8.66896551724138,1.6,"HotDry","Dry","Hot"
"1077","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",19,18,19,0,0,0,"M","multi",9.00967741935484,7.7,"HotDry","Dry","Hot"
"1058","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",20,19,20,0,0,0,"M","multi",10.37,8.4,"HotDry","Dry","Hot"
"1079","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",21,20,21,0,0,0,"M","multi",10.2709677419355,146.3,"ColdWet","Wet","Cold"
"1070","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",22,21,22,0,0,0,"M","multi",8.2,492.3,"ColdWet","Wet","Cold"
"1068","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",23,22,23,0,0,0,"M","multi",7.92258064516129,1124.4,"ColdWet","Wet","Cold"
"1081","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",24,23,24,0,0,0,"M","multi",8.14193548387097,1348.2,"ColdWet","Wet","Cold"
"1064","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",25,24,25,0,0,0,"M","multi",8.72,1123.9,"ColdDry","Dry","Cold"
"1076","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",26,25,26,0,0,0,"M","multi",7.23225806451613,554.9,"ColdDry","Dry","Cold"
"1084","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",27,26,27,0,0,0,"M","multi",7.28,214.3,"ColdDry","Dry","Cold"
"1082","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",28,27,28,0,0,0,"M","multi",6.48709677419355,87.8,"ColdDry","Dry","Cold"
"1073","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",29,28,29,0,0,0,"M","multi",7.91290322580645,22.4,"HotDry","Dry","Hot"
"1066","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",30,29,30,0,0,0,"M","multi",9.52857142857143,3.3,"HotDry","Dry","Hot"
"1090","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",31,30,31,0,0,0,"M","multi",9.11612903225806,21.7,"HotDry","Dry","Hot"
"1069","G","F89","M64",2010-10-08,2013-06-18,32.2622950819672,NA,"conservative",32,31,32,0,0,0,"M","multi",9.7,54.2,"HotDry","Dry","Hot"
