"","Unit","Date.sample","Female","Repro.State","Estrogen.ng.g","log.Estrogen","Takeover.period","ID.takeover","Date.takeover","Nb.days.relative.takeover","Infant","Age.takeover","Age.takeover.cat","Age.sample","Age.sample.cat","Laboratory","Wash.step","Avg.temperature","Cumulative.rainfall"
"137","C","2008-04-04","F53","Cyc",18.38,1.26434550705009,"after","TO37","2008-01-29",66,"M110",6.36065573770492,"6-12 months",8.52459016393443,"6-12 months","UM","sodium azide",9.17096774193548,63.6
"138","C","2008-05-28","F39","Cyc",10.18,1.00774777800074,"after","TO37","2008-01-29",120,"M107",1.24590163934426,"0-6 months",5.18032786885246,"0-6 months","UM","sodium azide",11.5866666666667,256.7
"139","C5","2007-05-02","F42","Lac",2.53,0.403120521175818,"before","TO37","2008-01-29",-272,"M121",12.3934426229508,"12-18 months",3.47540983606557,"0-6 months","UM","sodium azide",8.10666666666667,79.8
"140","C","2008-03-27","F53","Cyc",3.38,0.528916700277655,"after","TO37","2008-01-29",58,"M110",6.36065573770492,"6-12 months",8.26229508196721,"6-12 months","UM","sodium azide",8.62068965517241,3.6
"141","C","2007-09-05","F53","Lac",1.1,0.0413926851582251,"before","TO37","2008-01-29",-146,"M110",6.36065573770492,"6-12 months",1.57377049180328,"0-6 months","UM","sodium azide",7.28387096774194,1100.1
"142","C","2009-01-24","F53","Cyc",1.98,0.296665190261531,"after","TO37","2008-01-29",361,"M110",6.36065573770492,"6-12 months",18.1967213114754,">18 months","UM","sodium azide",6.57096774193548,103
"143","C","2008-09-20","F53","Cyc",10.82,1.03422726077055,"after","TO37","2008-01-29",235,"M110",6.36065573770492,"6-12 months",14.0655737704918,"12-18 months","UM","sodium azide",8.12903225806452,1073.8
"144","C","2008-06-11","F53","Cyc",1.1,0.0413926851582251,"after","TO37","2008-01-29",134,"M110",6.36065573770492,"6-12 months",10.7540983606557,"6-12 months","UM","sodium azide",11.258064516129,468.4
"145","C5","2009-03-08","F42","Cyc",11.36,1.055378331375,"after","TO37","2008-01-29",404,"M121",12.3934426229508,"12-18 months",25.6393442622951,">18 months","UM","sodium azide",8.87857142857143,1.7
"146","C","2008-07-02","F52","Cyc",10.14,1.00603795499732,"after","TO37","2008-01-29",155,"M22",15.1147540983607,"12-18 months",20.1967213114754,">18 months","UM","sodium azide",9.16,626.6
"147","C5","2009-03-27","F42","Cyc",9.71,0.987219229908005,"after","TO37","2008-01-29",423,"M121",12.3934426229508,"12-18 months",26.2622950819672,">18 months","UM","sodium azide",9.28571428571429,33.9
"148","C","2008-03-19","F53","Lac",8.28,0.91803033678488,"after","TO37","2008-01-29",50,"M110",6.36065573770492,"6-12 months",8,"6-12 months","UM","sodium azide",8.24827586206897,3.6
"149","C","2007-08-04","F53","Lac",3.23,0.509202522331103,"before","TO37","2008-01-29",-178,"M110",6.36065573770492,"6-12 months",0.524590163934426,"0-6 months","UM","sodium azide",7.16774193548387,891.1
"150","C5","2009-03-22","F42","Cyc",12.22,1.08707120590654,"after","TO37","2008-01-29",418,"M121",12.3934426229508,"12-18 months",26.0983606557377,">18 months","UM","sodium azide",9.03214285714286,32.9
"151","C","2008-03-01","F39","Lac",2.99,0.47567118832443,"after","TO37","2008-01-29",32,"M107",1.24590163934426,"0-6 months",2.29508196721311,"0-6 months","UM","sodium azide",7.11379310344828,3.6
"152","C","2008-03-09","F39","Lac",28.58,1.45606222445495,"after","TO37","2008-01-29",40,"M107",1.24590163934426,"0-6 months",2.55737704918033,"0-6 months","UM","sodium azide",7.41379310344828,3.6
"153","C","2008-11-03","F53","Cyc",2.39,0.378397900948138,"after","TO37","2008-01-29",279,"M110",6.36065573770492,"6-12 months",15.5081967213115,"12-18 months","UM","sodium azide",8.2258064516129,545.2
"154","C5","2009-02-06","F42","Cyc",28.92,1.46119828862249,"after","TO37","2008-01-29",374,"M121",12.3934426229508,"12-18 months",24.655737704918,">18 months","UM","sodium azide",7.06129032258065,30.7
"155","C5","2008-02-06","F42","Cyc",9.14,0.960946195733831,"after","TO37","2008-01-29",8,"M121",12.3934426229508,"12-18 months",12.655737704918,"12-18 months","UM","sodium azide",6.92258064516129,25.6
"156","C5","2009-04-06","F42","Cyc",7.04,0.847572659142112,"after","TO37","2008-01-29",433,"M121",12.3934426229508,"12-18 months",26.5901639344262,">18 months","UM","sodium azide",9.17741935483871,39.3
"157","C5","2009-02-22","F42","Cyc",5.31,0.725094521081469,"after","TO37","2008-01-29",390,"M121",12.3934426229508,"12-18 months",25.1803278688525,">18 months","UM","sodium azide",8.01290322580645,1.1
"158","C5","2008-07-02","F42","Cyc",2.1,0.322219294733919,"after","TO37","2008-01-29",155,"M121",12.3934426229508,"12-18 months",17.4754098360656,"12-18 months","UM","sodium azide",9.16,626.6
"159","C5","2008-12-18","F42","Cyc",5.31,0.725094521081469,"after","TO37","2008-01-29",324,"M121",12.3934426229508,"12-18 months",23.016393442623,">18 months","UM","sodium azide",5.9,152.9
"160","C5","2009-04-09","F42","Cyc",12.85,1.10890312766731,"after","TO37","2008-01-29",436,"M121",12.3934426229508,"12-18 months",26.6885245901639,">18 months","UM","sodium azide",9.21290322580645,39.4
"161","C","2008-04-28","F39","Cyc",11.68,1.06744284277638,"after","TO37","2008-01-29",90,"M107",1.24590163934426,"0-6 months",4.19672131147541,"0-6 months","UM","sodium azide",9.13225806451613,139.4
"162","C","2008-10-06","F39","Cyc",4.54,0.657055852857104,"after","TO37","2008-01-29",251,"M107",1.24590163934426,"0-6 months",9.47540983606557,"6-12 months","UM","sodium azide",8.01666666666667,1022.6
"163","C","2008-07-17","F39","Cyc",4.59,0.661812685537261,"after","TO37","2008-01-29",170,"M107",1.24590163934426,"0-6 months",6.81967213114754,"6-12 months","UM","sodium azide",7.65666666666667,555.9
"164","C5","2009-03-16","F42","Cyc",24,1.38021124171161,"after","TO37","2008-01-29",412,"M121",12.3934426229508,"12-18 months",25.9016393442623,">18 months","UM","sodium azide",9.18928571428571,1.9
"165","C5","2008-03-27","F42","Cyc",14.8,1.17026171539496,"after","TO37","2008-01-29",58,"M121",12.3934426229508,"12-18 months",14.2950819672131,"12-18 months","UM","sodium azide",8.62068965517241,3.6
"166","C5","2009-02-27","F42","Cyc",4.12,0.614897216033135,"after","TO37","2008-01-29",395,"M121",12.3934426229508,"12-18 months",25.344262295082,">18 months","UM","sodium azide",8.5258064516129,1.2
"167","C5","2009-02-11","F42","Cyc",34.33,1.53567380342575,"after","TO37","2008-01-29",379,"M121",12.3934426229508,"12-18 months",24.8196721311475,">18 months","UM","sodium azide",7.31290322580645,1.3
"168","C5","2009-03-01","F42","Cyc",14.66,1.16613397030511,"after","TO37","2008-01-29",397,"M121",12.3934426229508,"12-18 months",25.4098360655738,">18 months","UM","sodium azide",9.03571428571429,1.2
"169","C5","2008-02-21","F42","Cyc",3.06,0.48572142648158,"after","TO37","2008-01-29",23,"M121",12.3934426229508,"12-18 months",13.1475409836066,"12-18 months","UM","sodium azide",6.90645161290323,3.6
"170","C5","2009-02-18","F42","Cyc",3.88,0.588831725594207,"after","TO37","2008-01-29",386,"M121",12.3934426229508,"12-18 months",25.0491803278689,">18 months","UM","sodium azide",7.63548387096774,1.1
"171","C5","2009-02-23","F42","Cyc",5.25,0.720159303405957,"after","TO37","2008-01-29",391,"M121",12.3934426229508,"12-18 months",25.2131147540984,">18 months","UM","sodium azide",8.09032258064516,1.1
"172","C5","2009-03-05","F42","Cyc",10.23,1.00987563371216,"after","TO37","2008-01-29",401,"M121",12.3934426229508,"12-18 months",25.5409836065574,">18 months","UM","sodium azide",8.88214285714286,1.2
"173","C5","2007-09-03","F42","Lac",5.69,0.755112266395071,"before","TO37","2008-01-29",-148,"M121",12.3934426229508,"12-18 months",7.54098360655738,"6-12 months","UM","sodium azide",7.26129032258065,1072.1
"174","C5","2009-02-24","F42","Cyc",5.23,0.718501688867274,"after","TO37","2008-01-29",392,"M121",12.3934426229508,"12-18 months",25.2459016393443,">18 months","UM","sodium azide",8.17096774193548,1.1
"175","C","2008-03-18","F55","Cyc",3.84,0.584331224367531,"after","TO37","2008-01-29",49,"M123",4.88524590163934,"0-6 months",6.49180327868852,"6-12 months","UM","sodium azide",8.19310344827586,3.6
"176","C","2008-02-29","F55","Cyc",18.1,1.25767857486918,"after","TO37","2008-01-29",31,"M123",4.88524590163934,"0-6 months",5.9016393442623,"0-6 months","UM","sodium azide",7.04193548387097,3.6
"177","C5","2008-05-28","F42","Cyc",3.52,0.546542663478131,"after","TO37","2008-01-29",120,"M121",12.3934426229508,"12-18 months",16.327868852459,"12-18 months","UM","sodium azide",11.5866666666667,256.7
"178","C5","2008-01-11","F42","Lac",2.52,0.401400540781544,"before","TO37","2008-01-29",-18,"M121",12.3934426229508,"12-18 months",11.8032786885246,"6-12 months","UM","sodium azide",6.20322580645161,64.6
"179","C5","2007-08-17","F42","Lac",3.05,0.484299839346786,"before","TO37","2008-01-29",-165,"M121",12.3934426229508,"12-18 months",6.98360655737705,"6-12 months","UM","sodium azide",6.99354838709677,961.5
"180","C5","2009-04-01","F42","Cyc",7.01,0.845718017966659,"after","TO37","2008-01-29",428,"M121",12.3934426229508,"12-18 months",26.4262295081967,">18 months","UM","sodium azide",9.23870967741935,39.3
"181","C5","2009-02-19","F42","Cyc",4.54,0.657055852857104,"after","TO37","2008-01-29",387,"M121",12.3934426229508,"12-18 months",25.0819672131148,">18 months","UM","sodium azide",7.76129032258065,1.1
"182","C","2007-07-13","F52","Lac",2.21,0.344392273685111,"before","TO37","2008-01-29",-200,"M22",15.1147540983607,"12-18 months",8.55737704918033,"6-12 months","UM","sodium azide",7.59333333333333,660.6
"183","C","2007-10-24","F52","Lac",1.39,0.143014800254095,"before","TO37","2008-01-29",-97,"M22",15.1147540983607,"12-18 months",11.9344262295082,"6-12 months","UM","sodium azide",7.15666666666667,543.8
"184","C5","2007-04-16","F42","Lac",1.51,0.178976947293169,"before","TO37","2008-01-29",-288,"M121",12.3934426229508,"12-18 months",2.95081967213115,"0-6 months","UM","sodium azide",8.25161290322581,44.7
"185","C5","2009-02-12","F42","Cyc",6.09,0.784617292632875,"after","TO37","2008-01-29",380,"M121",12.3934426229508,"12-18 months",24.8524590163934,">18 months","UM","sodium azide",7.37096774193548,0.6
"186","C5","2009-04-10","F42","Cyc",12.08,1.08206693428511,"after","TO37","2008-01-29",437,"M121",12.3934426229508,"12-18 months",26.7213114754098,">18 months","UM","sodium azide",9.26451612903226,39.4
"187","C","2008-04-04","F52","Cyc",19.88,1.29841638006129,"after","TO37","2008-01-29",66,"M22",15.1147540983607,"12-18 months",17.2786885245902,"12-18 months","UM","sodium azide",9.17096774193548,63.6
"188","C","2008-05-21","F52","Cyc",4.2,0.6232492903979,"after","TO37","2008-01-29",113,"M22",15.1147540983607,"12-18 months",18.8196721311475,">18 months","UM","sodium azide",11.84,219.7
"189","C5","2009-03-28","F42","Cyc",10.23,1.00987563371216,"after","TO37","2008-01-29",424,"M121",12.3934426229508,"12-18 months",26.2950819672131,">18 months","UM","sodium azide",9.225,38.9
"190","C5","2008-11-27","F42","Cyc",4.03,0.605305046141109,"after","TO37","2008-01-29",303,"M121",12.3934426229508,"12-18 months",22.327868852459,">18 months","UM","sodium azide",6.36774193548387,325.5
"191","C5","2009-02-20","F42","Cyc",7.72,0.887617300335736,"after","TO37","2008-01-29",388,"M121",12.3934426229508,"12-18 months",25.1147540983607,">18 months","UM","sodium azide",7.86129032258065,1.1
"192","C5","2008-10-06","F42","Cyc",2.19,0.340444114840118,"after","TO37","2008-01-29",251,"M121",12.3934426229508,"12-18 months",20.6229508196721,">18 months","UM","sodium azide",8.01666666666667,1022.6
"193","C5","2009-04-03","F42","Cyc",4.62,0.664641975556125,"after","TO37","2008-01-29",430,"M121",12.3934426229508,"12-18 months",26.4918032786885,">18 months","UM","sodium azide",9.21612903225807,39.3
"194","C5","2009-04-04","F42","Cyc",5.87,0.768638101247614,"after","TO37","2008-01-29",431,"M121",12.3934426229508,"12-18 months",26.5245901639344,">18 months","UM","sodium azide",9.21290322580645,39.3
"195","C","2008-10-06","F52","Cyc",4.41,0.644438589467838,"after","TO37","2008-01-29",251,"M22",15.1147540983607,"12-18 months",23.344262295082,">18 months","UM","sodium azide",8.01666666666667,1022.6
"196","C","2008-01-02","F52","Lac",1.33,0.123851640967086,"before","TO37","2008-01-29",-27,"M22",15.1147540983607,"12-18 months",14.2295081967213,"12-18 months","UM","sodium azide",6.12258064516129,69.3
"197","C","2007-11-15","F52","Lac",3.23,0.509202522331103,"before","TO37","2008-01-29",-75,"M22",15.1147540983607,"12-18 months",12.655737704918,"12-18 months","UM","sodium azide",6.22258064516129,447.1
"198","C","2008-08-11","F52","Cyc",8.3,0.919078092376074,"after","TO37","2008-01-29",195,"M22",15.1147540983607,"12-18 months",21.5081967213115,">18 months","UM","sodium azide",7.20967741935484,1087.6
"199","C","2008-04-29","F52","Cyc",3.26,0.513217600067939,"after","TO37","2008-01-29",91,"M22",15.1147540983607,"12-18 months",18.0983606557377,">18 months","UM","sodium azide",9.2258064516129,139
"200","C","2007-12-05","F52","Lac",2.89,0.460897842756548,"before","TO37","2008-01-29",-55,"M22",15.1147540983607,"12-18 months",13.3114754098361,"12-18 months","UM","sodium azide",6.28333333333333,216
"201","C","2008-03-27","F52","Cyc",6.39,0.8055008581584,"after","TO37","2008-01-29",58,"M22",15.1147540983607,"12-18 months",17.016393442623,"12-18 months","UM","sodium azide",8.62068965517241,3.6
"202","C5","2009-03-11","F42","Cyc",9.41,0.973589623427257,"after","TO37","2008-01-29",407,"M121",12.3934426229508,"12-18 months",25.7377049180328,">18 months","UM","sodium azide",9.13214285714286,1.9
"203","C5","2008-07-17","F42","Cyc",12.56,1.09898963940118,"after","TO37","2008-01-29",170,"M121",12.3934426229508,"12-18 months",17.9672131147541,"12-18 months","UM","sodium azide",7.65666666666667,555.9
"204","C5","2009-03-06","F42","Cyc",13.84,1.14113609012074,"after","TO37","2008-01-29",402,"M121",12.3934426229508,"12-18 months",25.5737704918033,">18 months","UM","sodium azide",8.91785714285714,1.2
"205","C5","2009-03-31","F42","Cyc",7.21,0.857935264719429,"after","TO37","2008-01-29",427,"M121",12.3934426229508,"12-18 months",26.3934426229508,">18 months","UM","sodium azide",9.25806451612903,39.9
"206","C","2008-07-19","F52","Cyc",5.44,0.73559889969818,"after","TO37","2008-01-29",172,"M22",15.1147540983607,"12-18 months",20.7540983606557,">18 months","UM","sodium azide",7.63333333333333,576.9
"207","C","2008-09-20","F52","Cyc",2.67,0.426511261364575,"after","TO37","2008-01-29",235,"M22",15.1147540983607,"12-18 months",22.8196721311475,">18 months","UM","sodium azide",8.12903225806452,1073.8
"208","C","2008-06-04","F52","Cyc",8.63,0.93601079571521,"after","TO37","2008-01-29",127,"M22",15.1147540983607,"12-18 months",19.2786885245902,">18 months","UM","sodium azide",11.5129032258065,339.5
"209","C","2007-10-23","F53","Lac",1.68,0.225309281725863,"before","TO37","2008-01-29",-98,"M110",6.36065573770492,"6-12 months",3.14754098360656,"0-6 months","UM","sodium azide",7.20333333333333,549
"210","C","2008-05-28","F53","Cyc",8.93,0.950851458888546,"after","TO37","2008-01-29",120,"M110",6.36065573770492,"6-12 months",10.2950819672131,"6-12 months","UM","sodium azide",11.5866666666667,256.7
"211","C","2007-12-05","F53","Lac",2.68,0.428134794028789,"before","TO37","2008-01-29",-55,"M110",6.36065573770492,"6-12 months",4.55737704918033,"0-6 months","UM","sodium azide",6.28333333333333,216
"212","C","2009-03-21","F53","Cyc",3.97,0.598790506763115,"after","TO37","2008-01-29",417,"M110",6.36065573770492,"6-12 months",20.0327868852459,">18 months","UM","sodium azide",9.09285714285714,32.65
"213","C","2009-04-08","F53","Cyc",14.7,1.16731733474818,"after","TO37","2008-01-29",435,"M110",6.36065573770492,"6-12 months",20.6229508196721,">18 months","UM","sodium azide",9.17096774193548,39.3
"214","C","2008-03-10","F53","Lac",4.79,0.680335513414563,"after","TO37","2008-01-29",41,"M110",6.36065573770492,"6-12 months",7.70491803278689,"6-12 months","UM","sodium azide",7.45862068965517,3.6
"215","C","2008-05-14","F53","Cyc",16.33,1.21298618473667,"after","TO37","2008-01-29",106,"M110",6.36065573770492,"6-12 months",9.83606557377049,"6-12 months","UM","sodium azide",11.0733333333333,167.1
"216","C","2008-07-02","F53","Cyc",4.55,0.658011396657112,"after","TO37","2008-01-29",155,"M110",6.36065573770492,"6-12 months",11.4426229508197,"6-12 months","UM","sodium azide",9.16,626.6
"217","C","2008-05-21","F55","Cyc",5.2,0.716003343634799,"after","TO37","2008-01-29",113,"M123",4.88524590163934,"0-6 months",8.59016393442623,"6-12 months","UM","sodium azide",11.84,219.7
"218","C","2008-02-09","F55","Cyc",3.19,0.503790683057181,"after","TO37","2008-01-29",11,"M123",4.88524590163934,"0-6 months",5.24590163934426,"0-6 months","UM","sodium azide",6.92903225806452,7.1
"219","C","2008-02-06","F53","Lac",2.38,0.376576957056512,"after","TO37","2008-01-29",8,"M110",6.36065573770492,"6-12 months",6.62295081967213,"6-12 months","UM","sodium azide",6.92258064516129,25.6
"220","C","2008-08-13","F53","Cyc",1.54,0.187520720836463,"after","TO37","2008-01-29",197,"M110",6.36065573770492,"6-12 months",12.8196721311475,"12-18 months","UM","sodium azide",7.19354838709677,1108.6
"221","C5","2008-05-21","F42","Cyc",1.31,0.117271295655764,"after","TO37","2008-01-29",113,"M121",12.3934426229508,"12-18 months",16.0983606557377,"12-18 months","UM","sodium azide",11.84,219.7
"222","C5","2009-02-07","F42","Cyc",3.76,0.575187844927661,"after","TO37","2008-01-29",375,"M121",12.3934426229508,"12-18 months",24.6885245901639,">18 months","UM","sodium azide",7.28709677419355,29.9
"223","C5","2008-08-11","F42","Cyc",1.73,0.238046103128795,"after","TO37","2008-01-29",195,"M121",12.3934426229508,"12-18 months",18.7868852459016,">18 months","UM","sodium azide",7.20967741935484,1087.6
"224","C5","2007-12-04","F42","Lac",2.49,0.396199347095736,"before","TO37","2008-01-29",-56,"M121",12.3934426229508,"12-18 months",10.5573770491803,"6-12 months","UM","sodium azide",6.29333333333333,235
"225","C","2007-08-04","F52","Lac",1.48,0.170261715394957,"before","TO37","2008-01-29",-178,"M22",15.1147540983607,"12-18 months",9.27868852459016,"6-12 months","UM","sodium azide",7.16774193548387,891.1
"226","C","2008-02-20","F52","Cyc",4.36,0.639486489268586,"after","TO37","2008-01-29",22,"M22",15.1147540983607,"12-18 months",15.8360655737705,"12-18 months","UM","sodium azide",6.86451612903226,3.6
"227","C","2008-05-14","F55","Cyc",13.37,1.12613140726198,"after","TO37","2008-01-29",106,"M123",4.88524590163934,"0-6 months",8.36065573770492,"6-12 months","UM","sodium azide",11.0733333333333,167.1
"228","C","2008-04-22","F55","Cyc",8.69,0.939019776448666,"after","TO37","2008-01-29",84,"M123",4.88524590163934,"0-6 months",7.63934426229508,"6-12 months","UM","sodium azide",8.59354838709677,139.4
"229","C","2008-04-04","F55","Cyc",17.01,1.23070431361257,"after","TO37","2008-01-29",66,"M123",4.88524590163934,"0-6 months",7.04918032786885,"6-12 months","UM","sodium azide",9.17096774193548,63.6
"230","C","2007-05-04","F52","Lac",2.17,0.33645973384853,"before","TO37","2008-01-29",-270,"M22",15.1147540983607,"12-18 months",6.26229508196721,"6-12 months","UM","sodium azide",8.03666666666667,80.8
"231","C","2007-06-07","F52","Lac",3.99,0.600972895686748,"before","TO37","2008-01-29",-236,"M22",15.1147540983607,"12-18 months",7.37704918032787,"6-12 months","UM","sodium azide",8.6258064516129,170.5
"232","C","2008-02-07","F52","Cyc",5.13,0.710117365111816,"after","TO37","2008-01-29",9,"M22",15.1147540983607,"12-18 months",15.4098360655738,"12-18 months","UM","sodium azide",6.91935483870968,25.6
"233","C5","2008-04-28","F42","Cyc",15.52,1.19089171692217,"after","TO37","2008-01-29",90,"M121",12.3934426229508,"12-18 months",15.344262295082,"12-18 months","UM","sodium azide",9.13225806451613,139.4
"234","C5","2007-07-08","F42","Lac",7.64,0.88309335857569,"before","TO37","2008-01-29",-205,"M121",12.3934426229508,"12-18 months",5.67213114754098,"0-6 months","UM","sodium azide",7.57666666666667,577.4
"235","C","2008-01-11","F53","Lac",4.38,0.6414741105041,"before","TO37","2008-01-29",-18,"M110",6.36065573770492,"6-12 months",5.77049180327869,"0-6 months","UM","sodium azide",6.20322580645161,64.6
"236","C","2008-04-29","F53","Cyc",1.55,0.190331698170291,"after","TO37","2008-01-29",91,"M110",6.36065573770492,"6-12 months",9.34426229508197,"6-12 months","UM","sodium azide",9.2258064516129,139
"237","C","2008-05-07","F53","Cyc",5.39,0.731588765186739,"after","TO37","2008-01-29",99,"M110",6.36065573770492,"6-12 months",9.60655737704918,"6-12 months","UM","sodium azide",9.65333333333333,167.1
"238","C","2008-10-30","F53","Cyc",3.42,0.534026106056135,"after","TO37","2008-01-29",275,"M110",6.36065573770492,"6-12 months",15.3770491803279,"12-18 months","UM","sodium azide",8.3,711.9
"239","C1","2008-05-08","F54","Cyc",8.1,0.90848501887865,"after","TO37","2008-01-29",100,"M130",1.54098360655738,"0-6 months",4.81967213114754,"0-6 months","UM","sodium azide",9.73666666666667,167.1
"240","C1","2008-09-13","F54","Cyc",7.29,0.862727528317975,"after","TO37","2008-01-29",228,"M130",1.54098360655738,"0-6 months",9.01639344262295,"6-12 months","UM","sodium azide",8.03225806451613,1137.1
"241","C1","2008-04-21","F54","Cyc",19.66,1.29358351349612,"after","TO37","2008-01-29",83,"M130",1.54098360655738,"0-6 months",4.26229508196721,"0-6 months","UM","sodium azide",8.50967741935484,139.4
"242","C1","2008-02-07","F54","Lac",3.58,0.553883026643874,"after","TO37","2008-01-29",9,"M130",1.54098360655738,"0-6 months",1.83606557377049,"0-6 months","UM","sodium azide",6.91935483870968,25.6
"243","C1","2008-11-03","F54","Cyc",8.91,0.949877704036875,"after","TO37","2008-01-29",279,"M130",1.54098360655738,"0-6 months",10.6885245901639,"6-12 months","UM","sodium azide",8.2258064516129,545.2
"244","C1","2008-03-19","F54","Cyc",29.23,1.46582881535744,"after","TO37","2008-01-29",50,"M130",1.54098360655738,"0-6 months",3.18032786885246,"0-6 months","UM","sodium azide",8.24827586206897,3.6
"245","C1","2008-05-14","F54","Cyc",3.38,0.528916700277655,"after","TO37","2008-01-29",106,"M130",1.54098360655738,"0-6 months",5.01639344262295,"0-6 months","UM","sodium azide",11.0733333333333,167.1
"246","C1","2008-05-21","F54","Cyc",6.98,0.843855422623161,"after","TO37","2008-01-29",113,"M130",1.54098360655738,"0-6 months",5.24590163934426,"0-6 months","UM","sodium azide",11.84,219.7
"247","C1","2008-03-09","F54","Lac",12.03,1.08026562733984,"after","TO37","2008-01-29",40,"M130",1.54098360655738,"0-6 months",2.85245901639344,"0-6 months","UM","sodium azide",7.41379310344828,3.6
"248","C1","2008-01-02","F54","Lac",2.21,0.344392273685111,"before","TO37","2008-01-29",-27,"M130",1.54098360655738,"0-6 months",0.655737704918033,"0-6 months","UM","sodium azide",6.12258064516129,69.3
"249","C1","2008-07-02","F54","Cyc",17.7,1.24797326636181,"after","TO37","2008-01-29",155,"M130",1.54098360655738,"0-6 months",6.62295081967213,"6-12 months","UM","sodium azide",9.16,626.6
"250","C1","2008-10-29","F54","Cyc",5.72,0.757396028793024,"after","TO37","2008-01-29",274,"M130",1.54098360655738,"0-6 months",10.5245901639344,"6-12 months","UM","sodium azide",8.24,848.1
"251","C1","2008-12-18","F54","Cyc",19.31,1.28578227377939,"after","TO37","2008-01-29",324,"M130",1.54098360655738,"0-6 months",12.1639344262295,"12-18 months","UM","sodium azide",5.9,152.9
"252","C1","2008-03-05","F54","Lac",8.98,0.953276336667304,"after","TO37","2008-01-29",36,"M130",1.54098360655738,"0-6 months",2.72131147540984,"0-6 months","UM","sodium azide",7.24137931034483,3.6
"253","C1","2008-03-27","F54","Cyc",3.12,0.494154594018443,"after","TO37","2008-01-29",58,"M130",1.54098360655738,"0-6 months",3.44262295081967,"0-6 months","UM","sodium azide",8.62068965517241,3.6
"254","C1","2008-05-28","F54","Cyc",19.92,1.29928933408768,"after","TO37","2008-01-29",120,"M130",1.54098360655738,"0-6 months",5.47540983606557,"0-6 months","UM","sodium azide",11.5866666666667,256.7
"255","C1","2008-07-19","F54","Cyc",1.41,0.14921911265538,"after","TO37","2008-01-29",172,"M130",1.54098360655738,"0-6 months",7.18032786885246,"6-12 months","UM","sodium azide",7.63333333333333,576.9
"256","C1","2008-06-04","F54","Cyc",18.37,1.26410915630581,"after","TO37","2008-01-29",127,"M130",1.54098360655738,"0-6 months",5.70491803278689,"0-6 months","UM","sodium azide",11.5129032258065,339.5
"257","C","2008-12-15","F53","Cyc",12.16,1.08493357493672,"after","TO37","2008-01-29",321,"M110",6.36065573770492,"6-12 months",16.8852459016393,"12-18 months","UM","sodium azide",5.91,155.8
"258","C","2008-02-20","F53","Lac",3.64,0.561101383649056,"after","TO37","2008-01-29",22,"M110",6.36065573770492,"6-12 months",7.08196721311475,"6-12 months","UM","sodium azide",6.86451612903226,3.6
"259","C5","2009-03-15","F42","Cyc",9.65,0.984527313343793,"after","TO37","2008-01-29",411,"M121",12.3934426229508,"12-18 months",25.8688524590164,">18 months","UM","sodium azide",9.22142857142857,1.9
"260","C5","2008-03-10","F42","Cyc",3.1,0.491361693834273,"after","TO37","2008-01-29",41,"M121",12.3934426229508,"12-18 months",13.7377049180328,"12-18 months","UM","sodium azide",7.45862068965517,3.6
"261","C","2007-09-05","F52","Lac",1.63,0.212187604403958,"before","TO37","2008-01-29",-146,"M22",15.1147540983607,"12-18 months",10.327868852459,"6-12 months","UM","sodium azide",7.28387096774194,1100.1
