"","Unit","Female","Infant","Date.birth","Event.end","Date.end","Date.death","Date.takeover","Dataset","Month","Time1","Time2","Death","Swelling","Age.takeover","Age.infant","Age.death","Sex.infant","Parity"
"561","M2","F142","M91","2012-09-15","infant death","2013-08-11","2013-08-11","2013-07-30","conservative",1,0,1,1,0,10.4262295081967,10.4262295081967,10.8196721311475,"M","multi"
"701","M1","F163","M92","2012-10-29","mother swells","2013-06-19","2018-04-19","2013-02-25","conservative",1,0,1,0,0,3.90163934426229,3.90163934426229,65.5081967213115,"M","multi"
"707","M1","F163","M92","2012-10-29","mother swells","2013-06-19","2018-04-19","2013-02-25","conservative",2,1,2,0,0,3.90163934426229,4.81967213114754,65.5081967213115,"M","multi"
"704","M1","F163","M92","2012-10-29","mother swells","2013-06-19","2018-04-19","2013-02-25","conservative",3,2,3,0,0,3.90163934426229,5.83606557377049,65.5081967213115,"M","multi"
"705","M1","F163","M92","2012-10-29","mother swells","2013-06-19","2018-04-19","2013-02-25","conservative",4,3,4,0,1,3.90163934426229,6.81967213114754,65.5081967213115,"M","multi"
"706","M1","F163","M92","2012-10-29","mother swells","2013-06-19","2018-04-19","2013-02-25","conservative",5,4,5,0,1,3.90163934426229,7.83606557377049,65.5081967213115,"M","multi"
"711","M1","F163","M92","2012-10-29","mother swells","2013-06-19","2018-04-19","2013-02-25","conservative",6,5,6,0,1,3.90163934426229,8.81967213114754,65.5081967213115,"M","multi"
"708","M1","F163","M92","2012-10-29","mother swells","2013-06-19","2018-04-19","2013-02-25","conservative",7,6,7,0,1,3.90163934426229,9.83606557377049,65.5081967213115,"M","multi"
"709","M1","F163","M92","2012-10-29","mother swells","2013-06-19","2018-04-19","2013-02-25","conservative",8,7,8,0,1,3.90163934426229,10.8524590163934,65.5081967213115,"M","multi"
"710","M1","F163","M92","2012-10-29","mother swells","2013-06-19","2018-04-19","2013-02-25","conservative",9,8,9,0,1,3.90163934426229,11.8360655737705,65.5081967213115,"M","multi"
"712","M1","F163","M92","2012-10-29","mother swells","2013-06-19","2018-04-19","2013-02-25","conservative",10,9,10,0,1,3.90163934426229,12.8524590163934,65.5081967213115,"M","multi"
"703","M1","F163","M92","2012-10-29","mother swells","2013-06-19","2018-04-19","2013-02-25","conservative",11,10,11,0,1,3.90163934426229,13.8360655737705,65.5081967213115,"M","multi"
"700","M1","F163","M92","2012-10-29","mother swells","2013-06-19","2018-04-19","2013-02-25","conservative",12,11,12,0,1,3.90163934426229,14.8524590163934,65.5081967213115,"M","multi"
"640","M1","F155","M93","2013-10-14","infant death","2014-02-18","2014-01-29","2013-05-15","conservative",1,0,1,0,0,-4.98360655737705,-4.98360655737705,3.50819672131148,"M","multi"
"636","M1","F155","M93","2013-10-14","infant death","2014-02-18","2014-01-29","2013-05-15","conservative",2,1,2,0,0,-4.98360655737705,-3.9672131147541,3.50819672131148,"M","multi"
"628","M1","F155","M93","2013-10-14","infant death","2014-02-18","2014-01-29","2013-05-15","conservative",3,2,3,0,0,-4.98360655737705,-2.98360655737705,3.50819672131148,"M","multi"
"618","M1","F155","M93","2013-10-14","infant death","2014-02-18","2014-01-29","2013-05-15","conservative",4,3,4,0,0,-4.98360655737705,-1.9672131147541,3.50819672131148,"M","multi"
"629","M1","F155","M93","2013-10-14","infant death","2014-02-18","2014-01-29","2013-05-15","conservative",5,4,5,0,0,-4.98360655737705,-0.950819672131147,3.50819672131148,"M","multi"
"621","M1","F155","M93","2013-10-14","infant death","2014-02-18","2014-01-29","2013-05-15","conservative",6,5,6,0,0,-4.98360655737705,0.0327868852459016,3.50819672131148,"M","multi"
"617","M1","F155","M93","2013-10-14","infant death","2014-02-18","2014-01-29","2013-05-15","conservative",7,6,7,0,0,-4.98360655737705,1.04918032786885,3.50819672131148,"M","multi"
"633","M1","F155","M93","2013-10-14","infant death","2014-02-18","2014-01-29","2013-05-15","conservative",8,7,8,0,0,-4.98360655737705,2.0327868852459,3.50819672131148,"M","multi"
"615","M1","F155","M93","2013-10-14","infant death","2014-02-18","2014-01-29","2013-05-15","conservative",9,8,9,1,0,-4.98360655737705,3.04918032786885,3.50819672131148,"M","multi"
"730","N","F176","M99","2014-11-12","mother swells","2016-04-21",NA,"2016-04-15","uncertain",1,0,1,0,1,17.0491803278689,17.0491803278689,NA,"M","primi"
"725","N","F176","M99","2014-11-12","mother swells","2016-04-21",NA,"2016-04-15","uncertain",2,1,2,0,1,17.0491803278689,18.0327868852459,NA,"M","primi"
"728","N","F176","M99","2014-11-12","mother swells","2016-04-21",NA,"2016-04-15","uncertain",3,2,3,0,1,17.0491803278689,19.0491803278689,NA,"M","primi"
"729","N","F176","M99","2014-11-12","mother swells","2016-04-21",NA,"2016-04-15","uncertain",4,3,4,0,1,17.0491803278689,20.0327868852459,NA,"M","primi"
"731","N","F176","M99","2014-11-12","mother swells","2016-04-21",NA,"2016-04-15","uncertain",5,4,5,0,1,17.0491803278689,21.0491803278689,NA,"M","primi"
"726","N","F176","M99","2014-11-12","mother swells","2016-04-21",NA,"2016-04-15","uncertain",6,5,6,0,1,17.0491803278689,22.0655737704918,NA,"M","primi"
"727","N","F176","M99","2014-11-12","mother swells","2016-04-21",NA,"2016-04-15","uncertain",7,6,7,0,1,17.0491803278689,23.0491803278689,NA,"M","primi"
