"","Unit","Female","Infant","Date.birth","Event.end","Date.end","Time.to.swell","Date.takeover","Dataset","Month","Time1","Time2","Swelling","Takeover.fix","Takeover.timevarying","Sex.infant","Parity","Avg.temperature","Cumulative.rainfall","Season","Rainfall.cat","Temperature.cat"
"1848","K","F118","F119","2014-11-21","mother swells","2016-03-24",16.0327868852459,NA,"conservative",10,9,10,0,0,0,"F","multi",10.658064516129,681.1,"ColdWet","Wet","Cold"
"1837","K","F118","F119","2014-11-21","mother swells","2016-03-24",16.0327868852459,NA,"conservative",11,10,11,0,0,0,"F","multi",10.7516129032258,801.5,"ColdWet","Wet","Cold"
"1869","K","F118","F119","2014-11-21","mother swells","2016-03-24",16.0327868852459,NA,"conservative",12,11,12,0,0,0,"F","multi",12.1533333333333,695.5,"ColdDry","Dry","Cold"
"1827","K","F118","F119","2014-11-21","mother swells","2016-03-24",16.0327868852459,NA,"conservative",13,12,13,0,0,0,"F","multi",8.96451612903226,618.9,"ColdDry","Dry","Cold"
"1859","K","F118","F119","2014-11-21","mother swells","2016-03-24",16.0327868852459,NA,"conservative",14,13,14,0,0,0,"F","multi",7.03333333333333,337.2,"ColdDry","Dry","Cold"
"1845","K","F118","F119","2014-11-21","mother swells","2016-03-24",16.0327868852459,NA,"conservative",15,14,15,0,0,0,"F","multi",7.15483870967742,246.7,"ColdDry","Dry","Cold"
"1844","K","F118","F119","2014-11-21","mother swells","2016-03-24",16.0327868852459,NA,"conservative",16,15,16,0,0,0,"F","multi",8.11935483870968,37.7,"HotDry","Dry","Hot"
"1842","K","F118","F119","2014-11-21","mother swells","2016-03-24",16.0327868852459,NA,"conservative",17,16,17,1,0,0,"F","multi",10.4965517241379,64.2,"HotDry","Dry","Hot"
"1917","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",1,0,1,0,1,0,"F","multi",8.41935483870968,1530.4,"ColdWet","Wet","Cold"
"1913","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",2,1,2,0,1,0,"F","multi",7.86,873.12,"ColdDry","Dry","Cold"
"1915","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",3,2,3,0,1,0,"F","multi",7.45483870967742,429.67,"ColdDry","Dry","Cold"
"1908","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",4,3,4,0,1,0,"F","multi",6.16666666666667,203.62,"ColdDry","Dry","Cold"
"1914","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",5,4,5,0,1,0,"F","multi",6.73548387096774,29,"ColdDry","Dry","Cold"
"1912","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",6,5,6,0,1,0,"F","multi",8.3741935483871,0,"HotDry","Dry","Hot"
"1910","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",7,6,7,0,1,0,"F","multi",8.66785714285714,0,"HotDry","Dry","Hot"
"1920","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",8,7,8,0,1,0,"F","multi",8.56129032258064,132.7,"HotDry","Dry","Hot"
"1907","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",9,8,9,0,1,0,"F","multi",8.31333333333333,401.8,"HotDry","Dry","Hot"
"1919","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",10,9,10,0,1,0,"F","multi",8.48064516129032,732.15,"ColdWet","Wet","Cold"
"1916","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",11,10,11,0,1,0,"F","multi",7.83,1283.4,"ColdWet","Wet","Cold"
"1911","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",12,11,12,0,1,0,"F","multi",7.92258064516129,1522.5,"ColdWet","Wet","Cold"
"1909","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",13,12,13,0,1,0,"F","multi",7.63225806451613,1574.95,"ColdWet","Wet","Cold"
"1918","L","F125","F123","2010-09-28","mother swells","2011-11-23",13.8032786885246,"2011-10-30","uncertain",14,13,14,1,1,1,"F","multi",7.08,900.9,"ColdDry","Dry","Cold"
"1897","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",1,0,1,0,0,0,"F","primi",8.64516129032258,972,"ColdWet","Wet","Cold"
"1889","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",2,1,2,0,0,0,"F","primi",8.30666666666667,694.1,"ColdDry","Dry","Cold"
"1900","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",3,2,3,0,0,0,"F","primi",7.25806451612903,427.3,"ColdDry","Dry","Cold"
"1896","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",4,3,4,0,0,0,"F","primi",7.17,157.3,"ColdDry","Dry","Cold"
"1894","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",5,4,5,0,0,0,"F","primi",6.22903225806452,80.8,"ColdDry","Dry","Cold"
"1890","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",6,5,6,0,0,0,"F","primi",7.51290322580645,48.7,"HotDry","Dry","Hot"
"1905","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",7,6,7,0,0,0,"F","primi",8.14285714285714,34.8,"HotDry","Dry","Hot"
"1895","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",8,7,8,0,0,0,"F","primi",9.48709677419355,106.2,"HotDry","Dry","Hot"
"1899","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",9,8,9,0,0,0,"F","primi",9.34,192.7,"HotDry","Dry","Hot"
"1893","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",10,9,10,0,0,0,"F","primi",9.39032258064516,404.9,"ColdWet","Wet","Cold"
"1892","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",11,10,11,0,0,0,"F","primi",8.84,738.45,"ColdWet","Wet","Cold"
"1903","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",12,11,12,0,0,0,"F","primi",7.9,1392,"ColdWet","Wet","Cold"
"1904","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",13,12,13,0,0,0,"F","primi",8.1,1629.9,"ColdWet","Wet","Cold"
"1906","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",14,13,14,0,0,0,"F","primi",8.26,1433.52,"ColdDry","Dry","Cold"
"1901","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",15,14,15,0,0,0,"F","primi",8.01290322580645,771.87,"ColdDry","Dry","Cold"
"1902","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",16,15,16,0,0,0,"F","primi",6.77666666666667,315.67,"ColdDry","Dry","Cold"
"1891","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",17,16,17,0,0,0,"F","primi",6.54193548387097,107.1,"ColdDry","Dry","Cold"
"1898","L","F122","F127","2009-09-10","mother swells","2011-03-04",17.7049180327869,NA,"conservative",18,17,18,1,0,0,"F","primi",6.86774193548387,0,"HotDry","Dry","Hot"
"1955","L","F130","F128","2011-06-03","mother swells","2011-12-09",6.19672131147541,"2011-10-30","conservative",1,0,1,0,1,0,"F","multi",8.31935483870968,448.2,"ColdWet","Wet","Cold"
"1956","L","F130","F128","2011-06-03","mother swells","2011-12-09",6.19672131147541,"2011-10-30","conservative",2,1,2,0,1,0,"F","multi",8.37333333333333,765.8,"ColdWet","Wet","Cold"
"1945","L","F130","F128","2011-06-03","mother swells","2011-12-09",6.19672131147541,"2011-10-30","conservative",3,2,3,0,1,0,"F","multi",7.86451612903226,1373.1,"ColdWet","Wet","Cold"
"1953","L","F130","F128","2011-06-03","mother swells","2011-12-09",6.19672131147541,"2011-10-30","conservative",4,3,4,0,1,0,"F","multi",7.83548387096774,1577.6,"ColdWet","Wet","Cold"
"1971","L","F130","F128","2011-06-03","mother swells","2011-12-09",6.19672131147541,"2011-10-30","conservative",5,4,5,0,1,1,"F","multi",7.64,1542.3,"ColdDry","Dry","Cold"
"1974","L","F130","F128","2011-06-03","mother swells","2011-12-09",6.19672131147541,"2011-10-30","conservative",6,5,6,0,1,1,"F","multi",7.18709677419355,831,"ColdDry","Dry","Cold"
"1968","L","F130","F128","2011-06-03","mother swells","2011-12-09",6.19672131147541,"2011-10-30","conservative",7,6,7,1,1,1,"F","multi",6.34,349.8,"ColdDry","Dry","Cold"
"16","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",1,0,1,0,1,0,"F","multi",7.69032258064516,1570.1,"ColdWet","Wet","Cold"
"19","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",2,1,2,0,1,0,"F","multi",7.18,926.2,"ColdDry","Dry","Cold"
"20","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",3,2,3,0,1,0,"F","multi",6.96774193548387,515.8,"ColdDry","Dry","Cold"
"28","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",4,3,4,0,1,0,"F","multi",6,105.1,"ColdDry","Dry","Cold"
"26","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",5,4,5,0,1,0,"F","multi",6.52903225806452,60.2,"ColdDry","Dry","Cold"
"17","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",6,5,6,0,1,0,"F","multi",8.50967741935484,1.6,"HotDry","Dry","Hot"
"32","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",7,6,7,0,1,0,"F","multi",9.06206896551724,7.7,"HotDry","Dry","Hot"
"27","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",8,7,8,0,1,0,"F","multi",9.30967741935484,6.5,"HotDry","Dry","Hot"
"14","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",9,8,9,0,1,0,"F","multi",10.9366666666667,61.2,"HotDry","Dry","Hot"
"15","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",10,9,10,0,1,0,"F","multi",8.68709677419355,293.5,"ColdWet","Wet","Cold"
"11","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",11,10,11,0,1,0,"F","multi",8.18666666666667,766,"ColdWet","Wet","Cold"
"29","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",12,11,12,0,1,0,"F","multi",7.74193548387097,1284.7,"ColdWet","Wet","Cold"
"10","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",13,12,13,0,1,0,"F","multi",9.12903225806452,1307,"ColdWet","Wet","Cold"
"30","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",14,13,14,0,1,0,"F","multi",7.46,851.1,"ColdDry","Dry","Cold"
"8","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",15,14,15,0,1,0,"F","multi",7.34838709677419,356.5,"ColdDry","Dry","Cold"
"31","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",16,15,16,0,1,0,"F","multi",6.78666666666667,103.5,"ColdDry","Dry","Cold"
"13","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",17,16,17,0,1,0,"F","multi",6.94838709677419,86.5,"ColdDry","Dry","Cold"
"12","A","F4","F13","2011-09-25","mother swells","2013-03-09",17.4098360655738,"2013-03-01","uncertain",18,17,18,1,1,1,"F","multi",8.94838709677419,7.7,"HotDry","Dry","Hot"
"2201","M1","F148","F134","2014-09-02","mother swells","2015-07-09",10.1639344262295,NA,"conservative",1,0,1,0,0,0,"F","multi",8.48064516129032,1192.5,"ColdWet","Wet","Cold"
"2181","M1","F148","F134","2014-09-02","mother swells","2015-07-09",10.1639344262295,NA,"conservative",2,1,2,0,0,0,"F","multi",7.83,1060.75,"ColdDry","Dry","Cold"
"2170","M1","F148","F134","2014-09-02","mother swells","2015-07-09",10.1639344262295,NA,"conservative",3,2,3,0,0,0,"F","multi",7.46129032258064,729.8,"ColdDry","Dry","Cold"
"2179","M1","F148","F134","2014-09-02","mother swells","2015-07-09",10.1639344262295,NA,"conservative",4,3,4,0,0,0,"F","multi",7.03333333333333,352.3,"ColdDry","Dry","Cold"
"2187","M1","F148","F134","2014-09-02","mother swells","2015-07-09",10.1639344262295,NA,"conservative",5,4,5,0,0,0,"F","multi",5.89677419354839,85.55,"ColdDry","Dry","Cold"
"2204","M1","F148","F134","2014-09-02","mother swells","2015-07-09",10.1639344262295,NA,"conservative",6,5,6,0,0,0,"F","multi",7.04838709677419,18.5,"HotDry","Dry","Hot"
"2168","M1","F148","F134","2014-09-02","mother swells","2015-07-09",10.1639344262295,NA,"conservative",7,6,7,0,0,0,"F","multi",9.24285714285714,2,"HotDry","Dry","Hot"
"2195","M1","F148","F134","2014-09-02","mother swells","2015-07-09",10.1639344262295,NA,"conservative",8,7,8,0,0,0,"F","multi",9.51612903225806,51.1,"HotDry","Dry","Hot"
"2197","M1","F148","F134","2014-09-02","mother swells","2015-07-09",10.1639344262295,NA,"conservative",9,8,9,0,0,0,"F","multi",10.0166666666667,93.1,"HotDry","Dry","Hot"
"2194","M1","F148","F134","2014-09-02","mother swells","2015-07-09",10.1639344262295,NA,"conservative",10,9,10,0,0,0,"F","multi",9.7,296.2,"ColdWet","Wet","Cold"
"2182","M1","F148","F134","2014-09-02","mother swells","2015-07-09",10.1639344262295,NA,"conservative",11,10,11,1,0,0,"F","multi",9.38666666666667,451.2,"ColdWet","Wet","Cold"
"2461","M1","F167","F137","2019-05-23","no swelling yet",NA,NA,NA,"conservative",1,0,1,0,0,0,"F","multi",8.49333333333333,160.9,"HotDry","Dry","Hot"
"2455","M1","F167","F137","2019-05-23","no swelling yet",NA,NA,NA,"conservative",2,1,2,0,0,0,"F","multi",7.58709677419355,516.97,"ColdWet","Wet","Cold"
"2472","M1","F167","F137","2019-05-23","no swelling yet",NA,NA,NA,"conservative",3,2,3,0,0,0,"F","multi",8.32666666666667,867.87,"ColdWet","Wet","Cold"
"2471","M1","F167","F137","2019-05-23","no swelling yet",NA,NA,NA,"conservative",4,3,4,0,0,0,"F","multi",9.64516129032258,1168.07,"ColdWet","Wet","Cold"
"2466","M1","F167","F137","2019-05-23","no swelling yet",NA,NA,NA,"conservative",5,4,5,0,0,0,"F","multi",9.15161290322581,1079.3,"ColdWet","Wet","Cold"
"2451","M1","F167","F137","2019-05-23","no swelling yet",NA,NA,NA,"conservative",6,5,6,0,0,0,"F","multi",8.40666666666667,897.316666667,"ColdDry","Dry","Cold"
"2449","M1","F167","F137","2019-05-23","no swelling yet",NA,NA,NA,"conservative",7,6,7,0,0,0,"F","multi",7.43225806451613,674.366666667,"ColdDry","Dry","Cold"
"2473","M1","F167","F137","2019-05-23","no swelling yet",NA,NA,NA,"conservative",8,7,8,0,0,0,"F","multi",6.28,457.766666667,"ColdDry","Dry","Cold"
"2453","M1","F167","F137","2019-05-23","no swelling yet",NA,NA,NA,"conservative",9,8,9,0,0,0,"F","multi",5.3,252.25,"ColdDry","Dry","Cold"
"2452","M1","F167","F137","2019-05-23","no swelling yet",NA,NA,NA,"conservative",10,9,10,0,0,0,"F","multi",6.19677419354839,65.7,"HotDry","Dry","Hot"
"2185","M","F148","F138","2010-10-18","mother swells","2011-08-30",10.3606557377049,"2011-08-15","conservative",1,0,1,0,1,0,"F","multi",7.93666666666667,1060.72,"ColdDry","Dry","Cold"
"2188","M","F148","F138","2010-10-18","mother swells","2011-08-30",10.3606557377049,"2011-08-15","conservative",2,1,2,0,1,0,"F","multi",7.8,637.77,"ColdDry","Dry","Cold"
"2175","M","F148","F138","2010-10-18","mother swells","2011-08-30",10.3606557377049,"2011-08-15","conservative",3,2,3,0,1,0,"F","multi",6.48666666666667,262.57,"ColdDry","Dry","Cold"
"2177","M","F148","F138","2010-10-18","mother swells","2011-08-30",10.3606557377049,"2011-08-15","conservative",4,3,4,0,1,0,"F","multi",6.92903225806452,88.4,"ColdDry","Dry","Cold"
"2205","M","F148","F138","2010-10-18","mother swells","2011-08-30",10.3606557377049,"2011-08-15","conservative",5,4,5,0,1,0,"F","multi",7.45483870967742,0,"HotDry","Dry","Hot"
"2192","M","F148","F138","2010-10-18","mother swells","2011-08-30",10.3606557377049,"2011-08-15","conservative",6,5,6,0,1,0,"F","multi",8.7,0,"HotDry","Dry","Hot"
"2193","M","F148","F138","2010-10-18","mother swells","2011-08-30",10.3606557377049,"2011-08-15","conservative",7,6,7,0,1,0,"F","multi",8.61290322580645,101.4,"HotDry","Dry","Hot"
"2173","M","F148","F138","2010-10-18","mother swells","2011-08-30",10.3606557377049,"2011-08-15","conservative",8,7,8,0,1,0,"F","multi",8.13,245.1,"HotDry","Dry","Hot"
"2198","M","F148","F138","2010-10-18","mother swells","2011-08-30",10.3606557377049,"2011-08-15","conservative",9,8,9,0,1,0,"F","multi",8.7741935483871,625.4,"ColdWet","Wet","Cold"
"2172","M","F148","F138","2010-10-18","mother swells","2011-08-30",10.3606557377049,"2011-08-15","conservative",10,9,10,0,1,1,"F","multi",7.81333333333333,1074.4,"ColdWet","Wet","Cold"
"2190","M","F148","F138","2010-10-18","mother swells","2011-08-30",10.3606557377049,"2011-08-15","conservative",11,10,11,1,1,1,"F","multi",7.88387096774194,1560.3,"ColdWet","Wet","Cold"
"2226","M","F152","F139","2010-10-05","mother swells","2011-08-30",10.7868852459016,"2011-08-15","conservative",1,0,1,0,1,0,"F","multi",8.38666666666667,1479.42,"ColdDry","Dry","Cold"
"2225","M","F152","F139","2010-10-05","mother swells","2011-08-30",10.7868852459016,"2011-08-15","conservative",2,1,2,0,1,0,"F","multi",7.94516129032258,803.02,"ColdDry","Dry","Cold"
"2239","M","F152","F139","2010-10-05","mother swells","2011-08-30",10.7868852459016,"2011-08-15","conservative",3,2,3,0,1,0,"F","multi",7.10333333333333,343.17,"ColdDry","Dry","Cold"
"2238","M","F152","F139","2010-10-05","mother swells","2011-08-30",10.7868852459016,"2011-08-15","conservative",4,3,4,0,1,0,"F","multi",6.27741935483871,150.7,"ColdDry","Dry","Cold"
"2233","M","F152","F139","2010-10-05","mother swells","2011-08-30",10.7868852459016,"2011-08-15","conservative",5,4,5,0,1,0,"F","multi",6.93548387096774,0,"HotDry","Dry","Hot"
"2222","M","F152","F139","2010-10-05","mother swells","2011-08-30",10.7868852459016,"2011-08-15","conservative",6,5,6,0,1,0,"F","multi",8.45,0,"HotDry","Dry","Hot"
"2253","M","F152","F139","2010-10-05","mother swells","2011-08-30",10.7868852459016,"2011-08-15","conservative",7,6,7,0,1,0,"F","multi",8.74838709677419,4.5,"HotDry","Dry","Hot"
"2248","M","F152","F139","2010-10-05","mother swells","2011-08-30",10.7868852459016,"2011-08-15","conservative",8,7,8,0,1,0,"F","multi",8.34666666666667,163.4,"HotDry","Dry","Hot"
"2256","M","F152","F139","2010-10-05","mother swells","2011-08-30",10.7868852459016,"2011-08-15","conservative",9,8,9,0,1,0,"F","multi",8.6258064516129,448.2,"ColdWet","Wet","Cold"
"2234","M","F152","F139","2010-10-05","mother swells","2011-08-30",10.7868852459016,"2011-08-15","conservative",10,9,10,0,1,0,"F","multi",8.27,769.2,"ColdWet","Wet","Cold"
"2232","M","F152","F139","2010-10-05","mother swells","2011-08-30",10.7868852459016,"2011-08-15","conservative",11,10,11,1,1,1,"F","multi",7.82258064516129,1413.9,"ColdWet","Wet","Cold"
"2229","M2","F152","F140","2017-08-28","mother swells","2019-03-25",18.8196721311475,NA,"conservative",1,0,1,0,0,0,"F","multi",8.3741935483871,1298.6,"ColdWet","Wet","Cold"
"2228","M2","F152","F140","2017-08-28","mother swells","2019-03-25",18.8196721311475,NA,"conservative",2,1,2,0,0,0,"F","multi",8.42258064516129,1125.2,"ColdWet","Wet","Cold"
"2240","M2","F152","F140","2017-08-28","mother swells","2019-03-25",18.8196721311475,NA,"conservative",3,2,3,0,0,0,"F","multi",8.05333333333333,928.9,"ColdDry","Dry","Cold"
"2213","M2","F152","F140","2017-08-28","mother swells","2019-03-25",18.8196721311475,NA,"conservative",4,3,4,0,0,0,"F","multi",7.30967741935484,451.8,"ColdDry","Dry","Cold"
